organism,year,level,pc_num,n_transects,year_zero,tidalheight,years_pres,percent_cover_beta
Ceramium virgatum,2021,10,2.861111111111111,6,40,1.044,33,0.02861111111111111
Ceramium virgatum,2021,11,8.812777777777777,6,40,0.696,33,0.08812777777777776
Ceramium virgatum,2021,12,20.75,5,40,0.348,33,0.2075
Ceramium virgatum,2021,13,18.125,4,40,0,33,0.18125
Ceramium virgatum,2022,5,0,4,41,2.784,33,0
Ceramium virgatum,2022,6,0,5,41,2.436,33,0
Ceramium virgatum,2022,7,0,5,41,2.088,33,0
Ceramium virgatum,2022,8,0,5,41,1.7399999999999998,33,0
Ceramium virgatum,2022,9,5.6000000000000005,5,41,1.392,33,0.05600000000000001
Ceramium virgatum,2022,10,10.7,5,41,1.044,33,0.107
Ceramium virgatum,2022,11,12.883333333333333,5,41,0.696,33,0.12883333333333333
Ceramium virgatum,2022,12,26.133333333333333,5,41,0.348,33,0.2613333333333333
Ceramium virgatum,2022,13,21.6875,4,41,0,33,0.216875
Ceramium virgatum,2023,5,0,5,42,2.784,33,0
Ceramium virgatum,2023,6,0,5,42,2.436,33,0
Ceramium virgatum,2023,7,0,5,42,2.088,33,0
Ceramium virgatum,2023,8,0,5,42,1.7399999999999998,33,0
Ceramium virgatum,2023,9,0,5,42,1.392,33,0
Ceramium virgatum,2023,10,0.9400000000000001,5,42,1.044,33,0.0094
Ceramium virgatum,2023,11,2.083333333333333,5,42,0.696,33,0.02083333333333333
Ceramium virgatum,2023,12,0,5,42,0.348,33,0
Ceramium virgatum,2023,13,4.988666666666667,5,42,0,33,0.04988666666666667
Chondrus crispus,1982,5,0,7,1,2.784,37,0
Chondrus crispus,1982,6,0.5714285714285714,7,1,2.436,37,0.005714285714285714
Chondrus crispus,1982,7,0,7,1,2.088,37,0
Chondrus crispus,1982,8,12.5,7,1,1.7399999999999998,37,0.125
Chondrus crispus,1982,9,0,7,1,1.392,37,0
Chondrus crispus,1982,10,23.333333333333332,7,1,1.044,37,0.2333333333333333
Chondrus crispus,1982,11,42.5,7,1,0.696,37,0.425
Chondrus crispus,1982,12,26.666666666666668,7,1,0.348,37,0.26666666666666666
Chondrus crispus,1982,13,40,7,1,0,37,0.4
Chondrus crispus,1983,5,0.7142857142857143,7,2,2.784,37,0.007142857142857143
Chondrus crispus,1983,6,3.7142857142857144,7,2,2.436,37,0.037142857142857144
Chondrus crispus,1983,7,7.071428571428571,7,2,2.088,37,0.07071428571428572
Chondrus crispus,1983,8,4.428571428571429,7,2,1.7399999999999998,37,0.04428571428571429
Chondrus crispus,1983,9,28.142857142857142,7,2,1.392,37,0.2814285714285714
Chondrus crispus,1983,10,40.5,7,2,1.044,37,0.405
Chondrus crispus,1983,11,39.142857142857146,7,2,0.696,37,0.39142857142857146
Chondrus crispus,1983,12,20.5,6,2,0.348,37,0.205
Chondrus crispus,1984,5,0,6,3,2.784,37,0
Chondrus crispus,1984,6,0,6,3,2.436,37,0
Chondrus crispus,1984,7,3.3333333333333335,6,3,2.088,37,0.03333333333333333
Chondrus crispus,1984,8,5.666666666666667,6,3,1.7399999999999998,37,0.05666666666666667
Chondrus crispus,1984,9,11.25,6,3,1.392,37,0.1125
Chondrus crispus,1984,10,30,6,3,1.044,37,0.3
Chondrus crispus,1984,11,36.666666666666664,6,3,0.696,37,0.36666666666666664
Chondrus crispus,1984,12,52.166666666666664,6,3,0.348,37,0.5216666666666666
Chondrus crispus,1984,13,57.6,5,3,0,37,0.5760000000000001
Chondrus crispus,1986,5,0,7,5,2.784,37,0
Chondrus crispus,1986,6,0.6428571428571429,7,5,2.436,37,0.006428571428571429
Chondrus crispus,1986,7,0,7,5,2.088,37,0
Chondrus crispus,1986,8,6.0476190476190474,7,5,1.7399999999999998,37,0.060476190476190475
Chondrus crispus,1986,9,0,7,5,1.392,37,0
Chondrus crispus,1986,10,5.595238095238096,7,5,1.044,37,0.055952380952380955
Chondrus crispus,1986,11,7.333333333333333,7,5,0.696,37,0.07333333333333333
Chondrus crispus,1986,12,22,7,5,0.348,37,0.22
Chondrus crispus,1986,13,0,5,5,0,37,0
Chondrus crispus,1987,5,0,5,6,2.784,37,0
Chondrus crispus,1987,6,1.9047619047619049,7,6,2.436,37,0.01904761904761905
Chondrus crispus,1987,7,0,7,6,2.088,37,0
Chondrus crispus,1987,8,1.4285714285714286,7,6,1.7399999999999998,37,0.014285714285714285
Chondrus crispus,1987,9,1.6666666666666665,7,6,1.392,37,0.016666666666666666
Chondrus crispus,1987,10,3.5714285714285716,7,6,1.044,37,0.03571428571428572
Chondrus crispus,1987,11,22.142857142857142,7,6,0.696,37,0.22142857142857142
Chondrus crispus,1987,12,33.61904761904762,7,6,0.348,37,0.3361904761904762
Chondrus crispus,1987,13,48.142857142857146,7,6,0,37,0.4814285714285715
Chondrus crispus,1988,5,0,6,7,2.784,37,0
Chondrus crispus,1988,6,0,6,7,2.436,37,0
Chondrus crispus,1988,7,4,7,7,2.088,37,0.04
Chondrus crispus,1988,8,4.714285714285714,7,7,1.7399999999999998,37,0.047142857142857146
Chondrus crispus,1988,9,1.2857142857142858,7,7,1.392,37,0.012857142857142859
Chondrus crispus,1988,10,6.857142857142857,7,7,1.044,37,0.06857142857142856
Chondrus crispus,1988,11,24.166666666666668,7,7,0.696,37,0.24166666666666667
Chondrus crispus,1988,12,47.61111111111111,7,7,0.348,37,0.4761111111111111
Chondrus crispus,1988,13,42,5,7,0,37,0.42
Chondrus crispus,1989,5,0,5,8,2.784,37,0
Chondrus crispus,1989,6,0,7,8,2.436,37,0
Chondrus crispus,1989,7,7.5,7,8,2.088,37,0.075
Chondrus crispus,1989,8,2,7,8,1.7399999999999998,37,0.02
Chondrus crispus,1989,9,7.722222222222222,7,8,1.392,37,0.07722222222222222
Chondrus crispus,1989,10,23.666666666666668,7,8,1.044,37,0.2366666666666667
Chondrus crispus,1989,11,31.97222222222222,7,8,0.696,37,0.31972222222222224
Chondrus crispus,1989,12,47.333333333333336,6,8,0.348,37,0.4733333333333334
Chondrus crispus,1989,13,56,4,8,0,37,0.56
Chondrus crispus,1990,5,0,5,9,2.784,37,0
Chondrus crispus,1990,6,0,7,9,2.436,37,0
Chondrus crispus,1990,7,0,7,9,2.088,37,0
Chondrus crispus,1990,8,5.428571428571429,7,9,1.7399999999999998,37,0.05428571428571429
Chondrus crispus,1990,9,4.476190476190476,7,9,1.392,37,0.04476190476190476
Chondrus crispus,1990,10,9,7,9,1.044,37,0.09
Chondrus crispus,1990,11,28.714285714285715,7,9,0.696,37,0.28714285714285714
Chondrus crispus,1990,12,40.76190476190476,7,9,0.348,37,0.4076190476190476
Chondrus crispus,1990,13,61.785714285714285,7,9,0,37,0.6178571428571429
Chondrus crispus,1991,5,0,4,10,2.784,37,0
Chondrus crispus,1991,6,0,5,10,2.436,37,0
Chondrus crispus,1991,7,0.5,6,10,2.088,37,0.005
Chondrus crispus,1991,8,0.08333333333333333,6,10,1.7399999999999998,37,8.333333333333333e-4
Chondrus crispus,1991,9,0.6666666666666666,6,10,1.392,37,0.006666666666666666
Chondrus crispus,1991,10,14.716666666666667,6,10,1.044,37,0.14716666666666667
Chondrus crispus,1991,11,23.205555555555556,6,10,0.696,37,0.23205555555555557
Chondrus crispus,1991,12,38.516666666666666,6,10,0.348,37,0.38516666666666666
Chondrus crispus,1991,13,50.388888888888886,6,10,0,37,0.5038888888888888
Chondrus crispus,1992,5,0,5,11,2.784,37,0
Chondrus crispus,1992,6,0,6,11,2.436,37,0
Chondrus crispus,1992,7,0.2777777777777778,6,11,2.088,37,0.002777777777777778
Chondrus crispus,1992,8,1,6,11,1.7399999999999998,37,0.01
Chondrus crispus,1992,9,8.722222222222221,6,11,1.392,37,0.08722222222222221
Chondrus crispus,1992,10,21.966666666666665,6,11,1.044,37,0.21966666666666665
Chondrus crispus,1992,11,20.791666666666664,6,11,0.696,37,0.20791666666666664
Chondrus crispus,1992,12,55.45833333333333,4,11,0.348,37,0.5545833333333333
Chondrus crispus,1992,13,75.6875,4,11,0,37,0.756875
Chondrus crispus,1993,5,0,5,12,2.784,37,0
Chondrus crispus,1993,6,0,7,12,2.436,37,0
Chondrus crispus,1993,7,0.4761904761904762,7,12,2.088,37,0.004761904761904762
Chondrus crispus,1993,8,4.333333333333333,7,12,1.7399999999999998,37,0.04333333333333333
Chondrus crispus,1993,9,5,7,12,1.392,37,0.05
Chondrus crispus,1993,10,6.9523809523809526,7,12,1.044,37,0.06952380952380953
Chondrus crispus,1993,11,17.77777777777778,7,12,0.696,37,0.17777777777777778
Chondrus crispus,1993,12,47.666666666666664,7,12,0.348,37,0.4766666666666666
Chondrus crispus,1993,13,56.58333333333333,5,12,0,37,0.5658333333333333
Chondrus crispus,1994,5,0,7,13,2.784,37,0
Chondrus crispus,1994,6,0,7,13,2.436,37,0
Chondrus crispus,1994,7,3.4285714285714284,7,13,2.088,37,0.03428571428571428
Chondrus crispus,1994,8,1.3333333333333333,7,13,1.7399999999999998,37,0.013333333333333332
Chondrus crispus,1994,9,10.523809523809524,7,13,1.392,37,0.10523809523809524
Chondrus crispus,1994,10,7.5476190476190474,7,13,1.044,37,0.07547619047619047
Chondrus crispus,1994,11,18.607142857142858,7,13,0.696,37,0.18607142857142858
Chondrus crispus,1994,12,48.25,7,13,0.348,37,0.4825
Chondrus crispus,1994,13,44.07142857142857,7,13,0,37,0.44071428571428567
Chondrus crispus,1995,5,0,3,14,2.784,37,0
Chondrus crispus,1995,6,0,6,14,2.436,37,0
Chondrus crispus,1995,7,4.777777777777778,6,14,2.088,37,0.04777777777777778
Chondrus crispus,1995,8,2.138888888888889,6,14,1.7399999999999998,37,0.021388888888888888
Chondrus crispus,1995,9,0.5277777777777778,6,14,1.392,37,0.005277777777777778
Chondrus crispus,1995,10,2.611111111111111,6,14,1.044,37,0.026111111111111113
Chondrus crispus,1995,11,8.166666666666666,6,14,0.696,37,0.08166666666666667
Chondrus crispus,1995,12,55.55555555555556,6,14,0.348,37,0.5555555555555556
Chondrus crispus,1995,13,49.06666666666666,5,14,0,37,0.49066666666666664
Chondrus crispus,1996,5,0,4,15,2.784,37,0
Chondrus crispus,1996,6,0,3,15,2.436,37,0
Chondrus crispus,1996,7,0,4,15,2.088,37,0
Chondrus crispus,1996,8,0,4,15,1.7399999999999998,37,0
Chondrus crispus,1996,9,0.6666666666666666,4,15,1.392,37,0.006666666666666666
Chondrus crispus,1996,10,2.4583333333333335,4,15,1.044,37,0.024583333333333336
Chondrus crispus,1996,11,22.5,4,15,0.696,37,0.225
Chondrus crispus,1996,12,36.96666666666667,3,15,0.348,37,0.3696666666666667
Chondrus crispus,1996,13,85.33333333333333,2,15,0,37,0.8533333333333333
Chondrus crispus,1997,5,0,5,16,2.784,37,0
Chondrus crispus,1997,6,0,6,16,2.436,37,0
Chondrus crispus,1997,7,0,6,16,2.088,37,0
Chondrus crispus,1997,8,0,6,16,1.7399999999999998,37,0
Chondrus crispus,1997,9,0,6,16,1.392,37,0
Chondrus crispus,1997,10,0.35000000000000003,6,16,1.044,37,0.0035000000000000005
Chondrus crispus,1997,11,31.044444444444444,6,16,0.696,37,0.31044444444444447
Chondrus crispus,1997,12,52.11666666666667,6,16,0.348,37,0.5211666666666667
Chondrus crispus,1997,13,64.625,4,16,0,37,0.64625
Chondrus crispus,1998,5,0,5,17,2.784,37,0
Chondrus crispus,1998,6,0,5,17,2.436,37,0
Chondrus crispus,1998,7,0.2380952380952381,7,17,2.088,37,0.002380952380952381
Chondrus crispus,1998,8,2.619047619047619,7,17,1.7399999999999998,37,0.02619047619047619
Chondrus crispus,1998,9,6.476190476190476,7,17,1.392,37,0.06476190476190476
Chondrus crispus,1998,10,6.095238095238096,7,17,1.044,37,0.06095238095238096
Chondrus crispus,1998,11,21.523809523809526,7,17,0.696,37,0.21523809523809526
Chondrus crispus,1998,12,47.61904761904762,7,17,0.348,37,0.4761904761904762
Chondrus crispus,1998,13,60.611111111111114,6,17,0,37,0.6061111111111112
Chondrus crispus,1999,5,0,4,18,2.784,37,0
Chondrus crispus,1999,6,0,5,18,2.436,37,0
Chondrus crispus,1999,7,0,5,18,2.088,37,0
Chondrus crispus,1999,8,0,5,18,1.7399999999999998,37,0
Chondrus crispus,1999,9,0.06666666666666667,5,18,1.392,37,6.666666666666666e-4
Chondrus crispus,1999,10,6.066666666666666,5,18,1.044,37,0.06066666666666667
Chondrus crispus,1999,11,13.066666666666666,5,18,0.696,37,0.13066666666666665
Chondrus crispus,1999,12,27.8,5,18,0.348,37,0.278
Chondrus crispus,1999,13,51.800000000000004,5,18,0,37,0.518
Chondrus crispus,2000,5,0,7,19,2.784,37,0
Chondrus crispus,2000,6,0,7,19,2.436,37,0
Chondrus crispus,2000,7,0,7,19,2.088,37,0
Chondrus crispus,2000,8,0,7,19,1.7399999999999998,37,0
Chondrus crispus,2000,9,3.0952380952380953,7,19,1.392,37,0.030952380952380953
Chondrus crispus,2000,10,8.19047619047619,7,19,1.044,37,0.0819047619047619
Chondrus crispus,2000,11,21.571428571428573,7,19,0.696,37,0.21571428571428572
Chondrus crispus,2000,12,42.57142857142857,7,19,0.348,37,0.4257142857142857
Chondrus crispus,2000,13,50.44444444444444,6,19,0,37,0.5044444444444445
Chondrus crispus,2001,5,0,3,20,2.784,37,0
Chondrus crispus,2001,6,0,5,20,2.436,37,0
Chondrus crispus,2001,7,2.388888888888889,6,20,2.088,37,0.02388888888888889
Chondrus crispus,2001,8,3.3333333333333335,6,20,1.7399999999999998,37,0.03333333333333333
Chondrus crispus,2001,9,14.027777777777779,6,20,1.392,37,0.14027777777777778
Chondrus crispus,2001,10,14.38888888888889,6,20,1.044,37,0.1438888888888889
Chondrus crispus,2001,11,22.88888888888889,6,20,0.696,37,0.2288888888888889
Chondrus crispus,2001,12,35.888888888888886,6,20,0.348,37,0.35888888888888887
Chondrus crispus,2001,13,36.19444444444444,6,20,0,37,0.3619444444444444
Chondrus crispus,2002,5,0,5,21,2.784,37,0
Chondrus crispus,2002,6,0,5,21,2.436,37,0
Chondrus crispus,2002,7,0.2,5,21,2.088,37,0.002
Chondrus crispus,2002,8,1.3333333333333335,5,21,1.7399999999999998,37,0.013333333333333334
Chondrus crispus,2002,9,1.2,5,21,1.392,37,0.012
Chondrus crispus,2002,10,9.133333333333335,5,21,1.044,37,0.09133333333333335
Chondrus crispus,2002,11,25.85333333333333,5,21,0.696,37,0.25853333333333334
Chondrus crispus,2002,12,42.333333333333336,5,21,0.348,37,0.42333333333333334
Chondrus crispus,2002,13,63.88333333333333,4,21,0,37,0.6388333333333334
Chondrus crispus,2003,5,0,5,22,2.784,37,0
Chondrus crispus,2003,6,0,5,22,2.436,37,0
Chondrus crispus,2003,7,0,5,22,2.088,37,0
Chondrus crispus,2003,8,5.4,5,22,1.7399999999999998,37,0.054000000000000006
Chondrus crispus,2003,9,8.666666666666668,5,22,1.392,37,0.08666666666666668
Chondrus crispus,2003,10,17.333333333333336,5,22,1.044,37,0.17333333333333337
Chondrus crispus,2003,11,24.8,5,22,0.696,37,0.248
Chondrus crispus,2003,12,33.300000000000004,5,22,0.348,37,0.333
Chondrus crispus,2003,13,16.083333333333332,4,22,0,37,0.16083333333333333
Chondrus crispus,2004,5,0,4,23,2.784,37,0
Chondrus crispus,2004,6,0,5,23,2.436,37,0
Chondrus crispus,2004,7,0,5,23,2.088,37,0
Chondrus crispus,2004,8,0.13333333333333333,5,23,1.7399999999999998,37,0.0013333333333333333
Chondrus crispus,2004,9,2.8000000000000003,5,23,1.392,37,0.028000000000000004
Chondrus crispus,2004,10,14.866666666666667,5,23,1.044,37,0.14866666666666667
Chondrus crispus,2004,11,17,5,23,0.696,37,0.17
Chondrus crispus,2004,12,16.533333333333335,5,23,0.348,37,0.16533333333333336
Chondrus crispus,2004,13,16.266666666666666,5,23,0,37,0.16266666666666665
Chondrus crispus,2005,5,0,3,24,2.784,37,0
Chondrus crispus,2005,6,0,4,24,2.436,37,0
Chondrus crispus,2005,7,0.5,4,24,2.088,37,0.005
Chondrus crispus,2005,8,4.75,4,24,1.7399999999999998,37,0.0475
Chondrus crispus,2005,9,3.5,4,24,1.392,37,0.035
Chondrus crispus,2005,10,12.25,4,24,1.044,37,0.1225
Chondrus crispus,2005,11,26.833333333333332,4,24,0.696,37,0.2683333333333333
Chondrus crispus,2005,12,35.44444444444444,3,24,0.348,37,0.35444444444444445
Chondrus crispus,2005,13,86.66666666666666,2,24,0,37,0.8666666666666666
Chondrus crispus,2006,5,0.06666666666666667,5,25,2.784,37,6.666666666666666e-4
Chondrus crispus,2006,6,1.7777777777777777,6,25,2.436,37,0.017777777777777778
Chondrus crispus,2006,7,1.6666666666666667,6,25,2.088,37,0.016666666666666666
Chondrus crispus,2006,8,0,6,25,1.7399999999999998,37,0
Chondrus crispus,2006,9,10.972222222222221,6,25,1.392,37,0.10972222222222222
Chondrus crispus,2006,10,16.555555555555557,6,25,1.044,37,0.16555555555555557
Chondrus crispus,2006,11,34.888888888888886,6,25,0.696,37,0.34888888888888886
Chondrus crispus,2006,12,39.93333333333334,5,25,0.348,37,0.3993333333333334
Chondrus crispus,2006,13,38.111111111111114,3,25,0,37,0.3811111111111111
Chondrus crispus,2009,5,0,5,28,2.784,37,0
Chondrus crispus,2009,6,0,6,28,2.436,37,0
Chondrus crispus,2009,7,0,6,28,2.088,37,0
Chondrus crispus,2009,8,0.0011111111111111111,6,28,1.7399999999999998,37,1.1111111111111112e-5
Chondrus crispus,2009,9,10.600555555555555,6,28,1.392,37,0.10600555555555555
Chondrus crispus,2009,10,17.88277777777778,6,28,1.044,37,0.17882777777777778
Chondrus crispus,2009,11,21.09,6,28,0.696,37,0.2109
Chondrus crispus,2009,12,18.167916666666667,4,28,0.348,37,0.18167916666666667
Chondrus crispus,2009,13,70,1,28,0,37,0.7
Chondrus crispus,2010,5,0,3,29,2.784,37,0
Chondrus crispus,2010,6,0,3,29,2.436,37,0
Chondrus crispus,2010,7,0,3,29,2.088,37,0
Chondrus crispus,2010,8,10.555555555555555,3,29,1.7399999999999998,37,0.10555555555555556
Chondrus crispus,2010,9,13.333333333333334,3,29,1.392,37,0.13333333333333333
Chondrus crispus,2010,10,4.722222222222222,3,29,1.044,37,0.04722222222222222
Chondrus crispus,2010,11,35.111111111111114,3,29,0.696,37,0.35111111111111115
Chondrus crispus,2010,12,61.33333333333333,3,29,0.348,37,0.6133333333333333
Chondrus crispus,2010,13,57.666666666666664,2,29,0,37,0.5766666666666667
Chondrus crispus,2011,5,0,3,30,2.784,37,0
Chondrus crispus,2011,6,0,4,30,2.436,37,0
Chondrus crispus,2011,7,6.666666666666667,4,30,2.088,37,0.06666666666666667
Chondrus crispus,2011,8,4.583333333333334,4,30,1.7399999999999998,37,0.04583333333333334
Chondrus crispus,2011,9,6.916666666666667,4,30,1.392,37,0.06916666666666667
Chondrus crispus,2011,10,4.166666666666667,4,30,1.044,37,0.04166666666666667
Chondrus crispus,2011,11,13.083333333333334,4,30,0.696,37,0.13083333333333333
Chondrus crispus,2011,12,36.708333333333336,4,30,0.348,37,0.3670833333333334
Chondrus crispus,2012,5,0,4,31,2.784,37,0
Chondrus crispus,2012,6,0,4,31,2.436,37,0
Chondrus crispus,2012,7,0.25,4,31,2.088,37,0.0025
Chondrus crispus,2012,8,0,4,31,1.7399999999999998,37,0
Chondrus crispus,2012,9,3.0833333333333335,4,31,1.392,37,0.030833333333333334
Chondrus crispus,2012,10,0.5833333333333334,4,31,1.044,37,0.005833333333333334
Chondrus crispus,2012,11,35.75,4,31,0.696,37,0.3575
Chondrus crispus,2012,12,42.22222222222222,3,31,0.348,37,0.4222222222222222
Chondrus crispus,2013,5,0,2,32,2.784,37,0
Chondrus crispus,2013,6,0,3,32,2.436,37,0
Chondrus crispus,2013,7,0,2,32,2.088,37,0
Chondrus crispus,2013,8,0.3333333333333333,3,32,1.7399999999999998,37,0.003333333333333333
Chondrus crispus,2013,9,0,3,32,1.392,37,0
Chondrus crispus,2013,10,1.222222222222222,3,32,1.044,37,0.012222222222222221
Chondrus crispus,2013,11,0.6666666666666666,3,32,0.696,37,0.006666666666666666
Chondrus crispus,2013,12,21.666666666666668,3,32,0.348,37,0.21666666666666667
Chondrus crispus,2013,13,21.666666666666668,2,32,0,37,0.21666666666666667
Chondrus crispus,2014,5,0,4,33,2.784,37,0
Chondrus crispus,2014,6,0,4,33,2.436,37,0
Chondrus crispus,2014,7,0.16666666666666666,4,33,2.088,37,0.0016666666666666666
Chondrus crispus,2014,8,0,4,33,1.7399999999999998,37,0
Chondrus crispus,2014,9,0,4,33,1.392,37,0
Chondrus crispus,2014,10,0,4,33,1.044,37,0
Chondrus crispus,2014,11,2.0833333333333335,4,33,0.696,37,0.020833333333333336
Chondrus crispus,2014,12,8.916666666666666,4,33,0.348,37,0.08916666666666666
Chondrus crispus,2014,13,12.5,2,33,0,37,0.125
Chondrus crispus,2015,5,0,3,34,2.784,37,0
Chondrus crispus,2015,6,0,4,34,2.436,37,0
Chondrus crispus,2015,7,0,4,34,2.088,37,0
Chondrus crispus,2015,8,7.666666666666667,4,34,1.7399999999999998,37,0.07666666666666667
Chondrus crispus,2015,9,17.916666666666668,4,34,1.392,37,0.17916666666666667
Chondrus crispus,2015,10,2.5,4,34,1.044,37,0.025
Chondrus crispus,2015,11,8,4,34,0.696,37,0.08
Chondrus crispus,2015,12,27.555555555555554,3,34,0.348,37,0.27555555555555555
Chondrus crispus,2016,5,0,4,35,2.784,37,0
Chondrus crispus,2016,6,0,4,35,2.436,37,0
Chondrus crispus,2016,7,0,4,35,2.088,37,0
Chondrus crispus,2016,8,0,4,35,1.7399999999999998,37,0
Chondrus crispus,2016,9,7.083333333333333,4,35,1.392,37,0.07083333333333333
Chondrus crispus,2016,10,0,4,35,1.044,37,0
Chondrus crispus,2016,11,5.083333333333334,4,35,0.696,37,0.05083333333333334
Chondrus crispus,2016,12,6.444444444444445,3,35,0.348,37,0.06444444444444444
Chondrus crispus,2016,13,15,1,35,0,37,0.15
Chondrus crispus,2019,5,0,4,38,2.784,37,0
Chondrus crispus,2019,6,0,5,38,2.436,37,0
Chondrus crispus,2019,7,0,5,38,2.088,37,0
Chondrus crispus,2019,8,1.25,5,38,1.7399999999999998,37,0.0125
Chondrus crispus,2019,9,14.792,5,38,1.392,37,0.14792
Chondrus crispus,2019,10,0.10400000000000001,5,38,1.044,37,0.0010400000000000001
Chondrus crispus,2019,11,0.9373333333333334,5,38,0.696,37,0.009373333333333334
Chondrus crispus,2019,12,7.117,5,38,0.348,37,0.07117
Chondrus crispus,2019,13,9.931666666666667,2,38,0,37,0.09931666666666666
Chondrus crispus,2020,5,0,3,39,2.784,37,0
Chondrus crispus,2020,6,0,3,39,2.436,37,0
Chondrus crispus,2020,7,0,3,39,2.088,37,0
Chondrus crispus,2020,8,0,3,39,1.7399999999999998,37,0
Chondrus crispus,2020,9,0,3,39,1.392,37,0
Chondrus crispus,2020,10,0.3333333333333333,3,39,1.044,37,0.003333333333333333
Chondrus crispus,2020,11,0.5555555555555556,3,39,0.696,37,0.005555555555555556
Chondrus crispus,2020,12,11.666666666666666,2,39,0.348,37,0.11666666666666665
Chondrus crispus,2020,13,20.5,2,39,0,37,0.205
Chondrus crispus,2021,5,0,4,40,2.784,37,0
Chondrus crispus,2021,6,0,5,40,2.436,37,0
Chondrus crispus,2021,7,0,6,40,2.088,37,0
Chondrus crispus,2021,8,0.011111111111111112,6,40,1.7399999999999998,37,1.1111111111111112e-4
Chondrus crispus,2021,9,0.6666666666666666,6,40,1.392,37,0.006666666666666666
Chondrus crispus,2021,10,5.958333333333334,6,40,1.044,37,0.05958333333333334
Chondrus crispus,2021,11,5.680555555555555,6,40,0.696,37,0.056805555555555554
Chondrus crispus,2021,12,2.166666666666667,5,40,0.348,37,0.02166666666666667
Chondrus crispus,2021,13,15.4275,4,40,0,37,0.154275
Chondrus crispus,2022,5,0,4,41,2.784,37,0
Chondrus crispus,2022,6,0,5,41,2.436,37,0
Chondrus crispus,2022,7,0,5,41,2.088,37,0
Chondrus crispus,2022,8,0,5,41,1.7399999999999998,37,0
Chondrus crispus,2022,9,0,5,41,1.392,37,0
Chondrus crispus,2022,10,1.8666666666666667,5,41,1.044,37,0.018666666666666668
Chondrus crispus,2022,11,15.28,5,41,0.696,37,0.1528
Chondrus crispus,2022,12,20.46666666666667,5,41,0.348,37,0.2046666666666667
Chondrus crispus,2022,13,41.875,4,41,0,37,0.41875
Chondrus crispus,2023,5,0,5,42,2.784,37,0
Chondrus crispus,2023,6,0,5,42,2.436,37,0
Chondrus crispus,2023,7,0,5,42,2.088,37,0
Chondrus crispus,2023,8,0,5,42,1.7399999999999998,37,0
Chondrus crispus,2023,9,0,5,42,1.392,37,0
Chondrus crispus,2023,10,0,5,42,1.044,37,0
Chondrus crispus,2023,11,1.004,5,42,0.696,37,0.01004
Chondrus crispus,2023,12,5.214666666666667,5,42,0.348,37,0.05214666666666667
Chondrus crispus,2023,13,9.376666666666667,5,42,0,37,0.09376666666666666
Chordaria flagelliformis,1982,9,0,5,1,1.392,15,0
Chordaria flagelliformis,1982,10,0,5,1,1.044,15,0
Chordaria flagelliformis,1982,11,0,5,1,0.696,15,0
Chordaria flagelliformis,1982,12,0,5,1,0.348,15,0
Chordaria flagelliformis,1982,13,0,5,1,0,15,0
Chordaria flagelliformis,1983,9,0,5,2,1.392,15,0
Chordaria flagelliformis,1983,10,0,5,2,1.044,15,0
Chordaria flagelliformis,1983,11,0,5,2,0.696,15,0
Chordaria flagelliformis,1983,12,0,4,2,0.348,15,0
Chordaria flagelliformis,1984,9,0,4,3,1.392,15,0
Chordaria flagelliformis,1984,10,0,4,3,1.044,15,0
Chordaria flagelliformis,1984,11,0,4,3,0.696,15,0
Chordaria flagelliformis,1984,12,0,4,3,0.348,15,0
Chordaria flagelliformis,1984,13,0,4,3,0,15,0
Chordaria flagelliformis,1986,9,0,5,5,1.392,15,0
Chordaria flagelliformis,1986,10,0,5,5,1.044,15,0
