organism,year,level,n_transects,year_zero,tidalheight,years_pres,density,density_nonzero
Asterias rubens,1988,13,7,7,0,21,0,0.01
Asterias rubens,1988,14,2,7,-0.348,21,0,0.01
Asterias rubens,1989,9,12,8,1.392,21,0,0.01
Asterias rubens,1989,10,12,8,1.044,21,0,0.01
Asterias rubens,1989,11,12,8,0.696,21,0,0.01
Asterias rubens,1989,12,11,8,0.348,21,0,0.01
Asterias rubens,1989,13,8,8,0,21,0,0.01
Asterias rubens,1989,14,1,8,-0.348,21,0,0.01
Asterias rubens,1990,9,11,9,1.392,21,0,0.01
Asterias rubens,1990,10,11,9,1.044,21,0,0.01
Asterias rubens,1990,11,11,9,0.696,21,0,0.01
Asterias rubens,1990,12,11,9,0.348,21,1.5151515151515151,1.5151515151515151
Asterias rubens,1990,13,10,9,0,21,10,10
Asterias rubens,1991,9,9,10,1.392,21,0,0.01
Asterias rubens,1991,10,9,10,1.044,21,0,0.01
Asterias rubens,1991,11,9,10,0.696,21,5.555555555555555,5.555555555555555
Asterias rubens,1991,12,9,10,0.348,21,7.407407407407407,7.407407407407407
Asterias rubens,1991,13,9,10,0,21,31.48148148148148,31.48148148148148
Asterias rubens,1991,14,5,10,-0.348,21,59.166666666666664,59.166666666666664
Asterias rubens,1992,9,12,11,1.392,21,0,0.01
Asterias rubens,1992,10,12,11,1.044,21,0,0.01
Asterias rubens,1992,11,11,11,0.696,21,0,0.01
Asterias rubens,1992,12,9,11,0.348,21,0.9259259259259259,0.9259259259259259
Asterias rubens,1992,13,6,11,0,21,2.7777777777777777,2.7777777777777777
Asterias rubens,1992,14,1,11,-0.348,21,0,0.01
Asterias rubens,1993,9,11,12,1.392,21,0,0.01
Asterias rubens,1993,10,11,12,1.044,21,0,0.01
Asterias rubens,1993,11,11,12,0.696,21,0,0.01
Asterias rubens,1993,12,11,12,0.348,21,0,0.01
Asterias rubens,1993,13,5,12,0,21,0,0.01
Asterias rubens,1993,14,1,12,-0.348,21,0,0.01
Asterias rubens,1994,9,11,13,1.392,21,0.7575757575757576,0.7575757575757576
Asterias rubens,1994,10,11,13,1.044,21,0.7575757575757576,0.7575757575757576
Asterias rubens,1994,11,11,13,0.696,21,0,0.01
Asterias rubens,1994,12,11,13,0.348,21,2.272727272727273,2.272727272727273
Asterias rubens,1994,13,11,13,0,21,4.545454545454546,4.545454545454546
Asterias rubens,1994,14,9,13,-0.348,21,10.185185185185185,10.185185185185185
Asterias rubens,1995,9,11,14,1.392,21,0,0.01
Asterias rubens,1995,10,13,14,1.044,21,0,0.01
Asterias rubens,1995,11,13,14,0.696,21,0,0.01
Asterias rubens,1995,12,12,14,0.348,21,0.6944444444444444,0.6944444444444444
Asterias rubens,1995,13,10,14,0,21,3.333333333333333,3.333333333333333
Asterias rubens,1995,14,4,14,-0.348,21,8.333333333333332,8.333333333333332
Asterias rubens,1996,9,7,15,1.392,21,0,0.01
Asterias rubens,1996,10,7,15,1.044,21,0,0.01
Asterias rubens,1996,11,7,15,0.696,21,0,0.01
Asterias rubens,1996,12,5,15,0.348,21,0,0.01
Asterias rubens,1996,13,4,15,0,21,0,0.01
Asterias rubens,1997,9,6,16,1.392,21,0,0.01
Asterias rubens,1997,10,6,16,1.044,21,1.3888888888888888,1.3888888888888888
Asterias rubens,1997,11,6,16,0.696,21,2.7777777777777777,2.7777777777777777
Asterias rubens,1997,12,6,16,0.348,21,6.944444444444445,6.944444444444445
Asterias rubens,1997,13,4,16,0,21,22.916666666666668,22.916666666666668
Asterias rubens,1998,9,10,17,1.392,21,0,0.01
Asterias rubens,1998,10,10,17,1.044,21,0,0.01
Asterias rubens,1998,11,10,17,0.696,21,0,0.01
Asterias rubens,1998,12,10,17,0.348,21,0.8333333333333333,0.8333333333333333
Asterias rubens,1998,13,9,17,0,21,8.333333333333332,8.333333333333332
Asterias rubens,1998,14,5,17,-0.348,21,21.666666666666664,21.666666666666664
Asterias rubens,1999,9,5,18,1.392,21,0,0.01
Asterias rubens,1999,10,5,18,1.044,21,1.6666666666666665,1.6666666666666665
Asterias rubens,1999,11,5,18,0.696,21,0,0.01
Asterias rubens,1999,12,5,18,0.348,21,0,0.01
Asterias rubens,1999,13,5,18,0,21,3.333333333333333,3.333333333333333
Asterias rubens,1999,14,3,18,-0.348,21,5.555555555555555,5.555555555555555
Asterias rubens,2000,9,7,19,1.392,21,0,0.01
Asterias rubens,2000,10,7,19,1.044,21,0,0.01
Asterias rubens,2000,11,7,19,0.696,21,0,0.01
Asterias rubens,2000,12,7,19,0.348,21,0,0.01
Asterias rubens,2000,13,6,19,0,21,1.3888888888888888,1.3888888888888888
Asterias rubens,2000,14,5,19,-0.348,21,6.666666666666666,6.666666666666666
Asterias rubens,2001,9,6,20,1.392,21,0,0.01
Asterias rubens,2001,10,6,20,1.044,21,0,0.01
Asterias rubens,2001,11,6,20,0.696,21,0,0.01
Asterias rubens,2001,12,6,20,0.348,21,0,0.01
Asterias rubens,2001,13,6,20,0,21,2.7777777777777777,2.7777777777777777
Asterias rubens,2001,14,3,20,-0.348,21,0,0.01
Asterias rubens,2002,9,6,21,1.392,21,0,0.01
Asterias rubens,2002,10,6,21,1.044,21,0,0.01
Asterias rubens,2002,11,6,21,0.696,21,0,0.01
Asterias rubens,2002,12,5,21,0.348,21,0,0.01
Asterias rubens,2002,13,4,21,0,21,0,0.01
Asterias rubens,2002,14,2,21,-0.348,21,0,0.01
Asterias rubens,2003,9,5,22,1.392,21,0,0.01
Asterias rubens,2003,10,5,22,1.044,21,0,0.01
Asterias rubens,2003,11,5,22,0.696,21,0,0.01
Asterias rubens,2003,12,5,22,0.348,21,0,0.01
Asterias rubens,2003,13,4,22,0,21,2.083333333333333,2.083333333333333
Asterias rubens,2003,14,1,22,-0.348,21,0,0.01
Asterias rubens,2004,9,6,23,1.392,21,0,0.01
Asterias rubens,2004,10,6,23,1.044,21,0,0.01
Asterias rubens,2004,11,6,23,0.696,21,0,0.01
Asterias rubens,2004,12,6,23,0.348,21,0,0.01
Asterias rubens,2004,13,5,23,0,21,0,0.01
Asterias rubens,2004,14,5,23,-0.348,21,1.6666666666666665,1.6666666666666665
Asterias rubens,2005,9,4,24,1.392,21,0,0.01
Asterias rubens,2005,10,4,24,1.044,21,0,0.01
Asterias rubens,2005,11,4,24,0.696,21,2.083333333333333,2.083333333333333
Asterias rubens,2005,12,3,24,0.348,21,5.555555555555555,5.555555555555555
Asterias rubens,2005,13,2,24,0,21,16.666666666666664,16.666666666666664
Asterias rubens,2006,9,6,25,1.392,21,0,0.01
Asterias rubens,2006,10,6,25,1.044,21,0,0.01
Asterias rubens,2006,11,6,25,0.696,21,0,0.01
Asterias rubens,2006,12,5,25,0.348,21,0,0.01
Asterias rubens,2006,13,3,25,0,21,5.555555555555555,5.555555555555555
Asterias rubens,2008,9,1,27,1.392,21,0,0.01
Asterias rubens,2008,10,1,27,1.044,21,0,0.01
Asterias rubens,2008,11,1,27,0.696,21,0,0.01
Asterias rubens,2009,9,6,28,1.392,21,0,0.01
Asterias rubens,2009,10,6,28,1.044,21,1.3888888888888888,1.3888888888888888
Asterias rubens,2009,11,6,28,0.696,21,5.555555555555555,5.555555555555555
Asterias rubens,2009,12,4,28,0.348,21,7.291666666666666,7.291666666666666
Asterias rubens,2009,13,1,28,0,21,16.666666666666664,16.666666666666664
Asterias rubens,2010,9,3,29,1.392,21,0,0.01
Asterias rubens,2010,10,3,29,1.044,21,0,0.01
Asterias rubens,2010,11,3,29,0.696,21,0,0.01
Asterias rubens,2010,12,3,29,0.348,21,5.555555555555555,5.555555555555555
Asterias rubens,2010,13,2,29,0,21,8.333333333333332,8.333333333333332
Asterias rubens,2010,14,2,29,-0.348,21,20.833333333333332,20.833333333333332
Asterias rubens,2011,9,5,30,1.392,21,0,0.01
Asterias rubens,2011,10,5,30,1.044,21,0,0.01
Asterias rubens,2011,11,4,30,0.696,21,0,0.01
Asterias rubens,2011,12,4,30,0.348,21,0,0.01
Asterias rubens,2012,9,4,31,1.392,21,0,0.01
Asterias rubens,2012,10,4,31,1.044,21,0,0.01
Asterias rubens,2012,11,4,31,0.696,21,0,0.01
Asterias rubens,2012,12,3,31,0.348,21,0,0.01
Asterias rubens,2013,9,3,32,1.392,21,0,0.01
Asterias rubens,2013,10,3,32,1.044,21,0,0.01
Asterias rubens,2013,11,3,32,0.696,21,0,0.01
Asterias rubens,2013,12,3,32,0.348,21,0,0.01
Asterias rubens,2013,13,2,32,0,21,0,0.01
Asterias rubens,2013,14,1,32,-0.348,21,0,0.01
Asterias rubens,2014,9,4,33,1.392,21,0,0.01
Asterias rubens,2014,10,4,33,1.044,21,0,0.01
Asterias rubens,2014,11,4,33,0.696,21,0,0.01
Asterias rubens,2014,12,4,33,0.348,21,0,0.01
Asterias rubens,2014,13,3,33,0,21,0,0.01
Asterias rubens,2014,14,2,33,-0.348,21,0,0.01
Asterias rubens,2015,9,4,34,1.392,21,0,0.01
Asterias rubens,2015,10,5,34,1.044,21,0,0.01
Asterias rubens,2015,11,4,34,0.696,21,0,0.01
Asterias rubens,2015,12,4,34,0.348,21,0,0.01
Asterias rubens,2016,9,4,35,1.392,21,0,0.01
Asterias rubens,2016,10,4,35,1.044,21,0,0.01
Asterias rubens,2016,11,4,35,0.696,21,0,0.01
Asterias rubens,2016,12,3,35,0.348,21,0,0.01
Asterias rubens,2016,13,1,35,0,21,0,0.01
Asterias rubens,2017,9,4,36,1.392,21,0,0.01
Asterias rubens,2017,10,3,36,1.044,21,0,0.01
Asterias rubens,2017,11,3,36,0.696,21,0,0.01
Asterias rubens,2017,12,2,36,0.348,21,0,0.01
Asterias rubens,2017,13,2,36,0,21,0,0.01
Asterias rubens,2019,9,6,38,1.392,21,0,0.01
Asterias rubens,2019,10,6,38,1.044,21,0,0.01
Asterias rubens,2019,11,5,38,0.696,21,0,0.01
Asterias rubens,2019,12,5,38,0.348,21,0,0.01
Asterias rubens,2019,13,2,38,0,21,0,0.01
Asterias rubens,2019,14,1,38,-0.348,21,0,0.01
Asterias rubens,2020,9,6,39,1.392,21,0,0.01
Asterias rubens,2020,10,5,39,1.044,21,0,0.01
Asterias rubens,2020,11,3,39,0.696,21,0,0.01
Asterias rubens,2020,12,2,39,0.348,21,0,0.01
Asterias rubens,2020,13,2,39,0,21,0,0.01
Asterias rubens,2021,9,6,40,1.392,21,0,0.01
Asterias rubens,2021,10,6,40,1.044,21,0,0.01
Asterias rubens,2021,11,6,40,0.696,21,0,0.01
Asterias rubens,2021,12,5,40,0.348,21,0,0.01
Asterias rubens,2021,13,4,40,0,21,0,0.01
Asterias rubens,2022,9,5,41,1.392,21,0,0.01
Asterias rubens,2022,10,5,41,1.044,21,0,0.01
Asterias rubens,2022,11,5,41,0.696,21,0,0.01
Asterias rubens,2022,12,5,41,0.348,21,0,0.01
Asterias rubens,2022,13,4,41,0,21,0,0.01
Asterias rubens,2023,9,6,42,1.392,21,0,0.01
Asterias rubens,2023,10,6,42,1.044,21,0,0.01
Asterias rubens,2023,11,5,42,0.696,21,0,0.01
Asterias rubens,2023,12,5,42,0.348,21,0,0.01
Asterias rubens,2023,13,5,42,0,21,0,0.01
Asterias rubens,2023,14,1,42,-0.348,21,0,0.01
Boreochiton ruber,1982,9,7,1,1.392,6,0,0.01
Boreochiton ruber,1982,10,7,1,1.044,6,0,0.01
Boreochiton ruber,1982,11,7,1,0.696,6,0,0.01
Boreochiton ruber,1982,12,7,1,0.348,6,0,0.01
Boreochiton ruber,1982,13,7,1,0,6,3.5714285714285716,3.5714285714285716
Boreochiton ruber,1982,14,5,1,-0.348,6,5,5
Boreochiton ruber,1983,9,6,2,1.392,6,0,0.01
Boreochiton ruber,1983,10,7,2,1.044,6,0,0.01
Boreochiton ruber,1983,11,7,2,0.696,6,0,0.01
Boreochiton ruber,1983,12,6,2,0.348,6,0,0.01
Boreochiton ruber,1983,13,2,2,0,6,0,0.01
Boreochiton ruber,1984,9,6,3,1.392,6,0,0.01
Boreochiton ruber,1984,10,6,3,1.044,6,0,0.01
Boreochiton ruber,1984,11,6,3,0.696,6,0,0.01
Boreochiton ruber,1984,12,6,3,0.348,6,0,0.01
Boreochiton ruber,1984,13,4,3,0,6,0,0.01
Boreochiton ruber,1985,9,6,4,1.392,6,0,0.01
Boreochiton ruber,1985,10,2,4,1.044,6,0,0.01
Boreochiton ruber,1985,11,1,4,0.696,6,0,0.01
Boreochiton ruber,1985,12,5,4,0.348,6,1.6666666666666665,1.6666666666666665
Boreochiton ruber,1985,13,1,4,0,6,0,0.01
Boreochiton ruber,1986,9,5,5,1.392,6,0,0.01
Boreochiton ruber,1986,10,6,5,1.044,6,0,0.01
Boreochiton ruber,1986,11,5,5,0.696,6,0,0.01
Boreochiton ruber,1986,12,5,5,0.348,6,0,0.01
Boreochiton ruber,1986,13,4,5,0,6,0,0.01
Boreochiton ruber,1987,9,5,6,1.392,6,0,0.01
Boreochiton ruber,1987,10,5,6,1.044,6,0,0.01
Boreochiton ruber,1987,11,5,6,0.696,6,0,0.01
Boreochiton ruber,1987,12,5,6,0.348,6,0,0.01
Boreochiton ruber,1987,13,5,6,0,6,0,0.01
Boreochiton ruber,1987,14,2,6,-0.348,6,0,0.01
Boreochiton ruber,1988,9,6,7,1.392,6,0,0.01
Boreochiton ruber,1988,10,6,7,1.044,6,0,0.01
Boreochiton ruber,1988,11,6,7,0.696,6,0,0.01
Boreochiton ruber,1988,12,6,7,0.348,6,0,0.01
Boreochiton ruber,1988,13,6,7,0,6,0,0.01
Boreochiton ruber,1988,14,2,7,-0.348,6,0,0.01
Boreochiton ruber,1989,9,6,8,1.392,6,0,0.01
Boreochiton ruber,1989,10,6,8,1.044,6,0,0.01
Boreochiton ruber,1989,11,6,8,0.696,6,0,0.01
Boreochiton ruber,1989,12,6,8,0.348,6,0,0.01
Boreochiton ruber,1989,13,5,8,0,6,0,0.01
Boreochiton ruber,1990,9,6,9,1.392,6,0,0.01
Boreochiton ruber,1990,10,6,9,1.044,6,0,0.01
Boreochiton ruber,1990,11,6,9,0.696,6,0,0.01
Boreochiton ruber,1990,12,6,9,0.348,6,0,0.01
Boreochiton ruber,1990,13,6,9,0,6,0,0.01
Boreochiton ruber,1991,9,4,10,1.392,6,0,0.01
Boreochiton ruber,1991,10,4,10,1.044,6,0,0.01
Boreochiton ruber,1991,11,4,10,0.696,6,0,0.01
Boreochiton ruber,1991,12,4,10,0.348,6,0,0.01
Boreochiton ruber,1991,13,4,10,0,6,0,0.01
Boreochiton ruber,1991,14,2,10,-0.348,6,0,0.01
Boreochiton ruber,1992,9,6,11,1.392,6,0,0.01
Boreochiton ruber,1992,10,6,11,1.044,6,0,0.01
Boreochiton ruber,1992,11,6,11,0.696,6,0,0.01
Boreochiton ruber,1992,12,6,11,0.348,6,0,0.01
Boreochiton ruber,1992,13,5,11,0,6,0,0.01
Boreochiton ruber,1992,14,1,11,-0.348,6,0,0.01
Boreochiton ruber,1993,9,5,12,1.392,6,150,150
Boreochiton ruber,1993,10,5,12,1.044,6,50,50
Boreochiton ruber,1993,11,5,12,0.696,6,0,0.01
Boreochiton ruber,1993,12,5,12,0.348,6,0,0.01
Boreochiton ruber,1993,13,3,12,0,6,0,0.01
Boreochiton ruber,1993,14,1,12,-0.348,6,0,0.01
Boreochiton ruber,1994,9,6,13,1.392,6,0,0.01
Boreochiton ruber,1994,10,6,13,1.044,6,0,0.01
Boreochiton ruber,1994,11,6,13,0.696,6,0,0.01
Boreochiton ruber,1994,12,6,13,0.348,6,1.3888888888888888,1.3888888888888888
Boreochiton ruber,1994,13,6,13,0,6,1.3888888888888888,1.3888888888888888
Boreochiton ruber,1994,14,5,13,-0.348,6,8.333333333333334,8.333333333333334
Boreochiton ruber,1995,9,6,14,1.392,6,0,0.01
Boreochiton ruber,1995,10,6,14,1.044,6,0,0.01
Boreochiton ruber,1995,11,6,14,0.696,6,0,0.01
Boreochiton ruber,1995,12,6,14,0.348,6,0,0.01
Boreochiton ruber,1995,13,6,14,0,6,0,0.01
Boreochiton ruber,1995,14,3,14,-0.348,6,0,0.01
Boreochiton ruber,1996,9,3,15,1.392,6,0,0.01
Boreochiton ruber,1996,10,3,15,1.044,6,0,0.01
Boreochiton ruber,1996,11,3,15,0.696,6,0,0.01
Boreochiton ruber,1996,12,3,15,0.348,6,0,0.01
Boreochiton ruber,1996,13,3,15,0,6,0,0.01
Boreochiton ruber,1997,9,3,16,1.392,6,0,0.01
Boreochiton ruber,1997,10,3,16,1.044,6,0,0.01
Boreochiton ruber,1997,11,3,16,0.696,6,0,0.01
Boreochiton ruber,1997,12,3,16,0.348,6,0,0.01
Boreochiton ruber,1997,13,3,16,0,6,0,0.01
Boreochiton ruber,1998,9,6,17,1.392,6,0,0.01
Boreochiton ruber,1998,10,6,17,1.044,6,0,0.01
Boreochiton ruber,1998,11,6,17,0.696,6,0,0.01
Boreochiton ruber,1998,12,6,17,0.348,6,0,0.01
Boreochiton ruber,1998,13,6,17,0,6,1.3888888888888888,1.3888888888888888
Boreochiton ruber,1998,14,4,17,-0.348,6,4.166666666666666,4.166666666666666
Boreochiton ruber,1999,9,2,18,1.392,6,0,0.01
Boreochiton ruber,1999,10,2,18,1.044,6,0,0.01
Boreochiton ruber,1999,11,2,18,0.696,6,0,0.01
Boreochiton ruber,1999,12,2,18,0.348,6,0,0.01
Boreochiton ruber,1999,13,2,18,0,6,0,0.01
Boreochiton ruber,1999,14,2,18,-0.348,6,0,0.01
Boreochiton ruber,2000,9,4,19,1.392,6,0,0.01
Boreochiton ruber,2000,10,4,19,1.044,6,0,0.01
Boreochiton ruber,2000,11,4,19,0.696,6,0,0.01
Boreochiton ruber,2000,12,4,19,0.348,6,0,0.01
Boreochiton ruber,2000,13,4,19,0,6,0,0.01
Boreochiton ruber,2000,14,4,19,-0.348,6,0,0.01
Boreochiton ruber,2001,9,3,20,1.392,6,0,0.01
Boreochiton ruber,2001,10,3,20,1.044,6,0,0.01
Boreochiton ruber,2001,11,3,20,0.696,6,0,0.01
Boreochiton ruber,2001,12,3,20,0.348,6,0,0.01
Boreochiton ruber,2001,13,3,20,0,6,0,0.01
Boreochiton ruber,2001,14,2,20,-0.348,6,0,0.01
Boreochiton ruber,2002,9,3,21,1.392,6,0,0.01
Boreochiton ruber,2002,10,3,21,1.044,6,0,0.01
Boreochiton ruber,2002,11,3,21,0.696,6,0,0.01
Boreochiton ruber,2002,12,2,21,0.348,6,0,0.01
Boreochiton ruber,2002,13,2,21,0,6,0,0.01
Boreochiton ruber,2002,14,1,21,-0.348,6,0,0.01
Boreochiton ruber,2003,9,2,22,1.392,6,0,0.01
Boreochiton ruber,2003,10,2,22,1.044,6,0,0.01
Boreochiton ruber,2003,11,2,22,0.696,6,0,0.01
Boreochiton ruber,2003,12,2,22,0.348,6,0,0.01
Boreochiton ruber,2003,13,2,22,0,6,0,0.01
Boreochiton ruber,2004,9,3,23,1.392,6,0,0.01
Boreochiton ruber,2004,10,3,23,1.044,6,0,0.01
Boreochiton ruber,2004,11,3,23,0.696,6,0,0.01
Boreochiton ruber,2004,12,3,23,0.348,6,0,0.01
Boreochiton ruber,2004,13,2,23,0,6,0,0.01
Boreochiton ruber,2004,14,2,23,-0.348,6,0,0.01
Boreochiton ruber,2005,9,2,24,1.392,6,0,0.01
Boreochiton ruber,2005,10,2,24,1.044,6,0,0.01
Boreochiton ruber,2005,11,2,24,0.696,6,0,0.01
Boreochiton ruber,2005,12,2,24,0.348,6,0,0.01
Boreochiton ruber,2005,13,2,24,0,6,0,0.01
Boreochiton ruber,2006,9,4,25,1.392,6,0,0.01
Boreochiton ruber,2006,10,4,25,1.044,6,0,0.01
Boreochiton ruber,2006,11,4,25,0.696,6,0,0.01
Boreochiton ruber,2006,12,3,25,0.348,6,0,0.01
Boreochiton ruber,2006,13,2,25,0,6,0,0.01
Boreochiton ruber,2009,9,3,28,1.392,6,0,0.01
Boreochiton ruber,2009,10,3,28,1.044,6,0,0.01
Boreochiton ruber,2009,11,3,28,0.696,6,0,0.01
Boreochiton ruber,2009,12,2,28,0.348,6,0,0.01
Boreochiton ruber,2009,13,1,28,0,6,0,0.01
Boreochiton ruber,2010,9,2,29,1.392,6,0,0.01
Boreochiton ruber,2010,10,2,29,1.044,6,0,0.01
Boreochiton ruber,2010,11,2,29,0.696,6,0,0.01
Boreochiton ruber,2010,12,2,29,0.348,6,0,0.01
Boreochiton ruber,2010,13,2,29,0,6,0,0.01
Boreochiton ruber,2010,14,2,29,-0.348,6,0,0.01
Boreochiton ruber,2011,9,3,30,1.392,6,0,0.01
Boreochiton ruber,2011,10,3,30,1.044,6,0,0.01
Boreochiton ruber,2011,11,3,30,0.696,6,0,0.01
Boreochiton ruber,2011,12,3,30,0.348,6,0,0.01
Boreochiton ruber,2012,9,3,31,1.392,6,0,0.01
Boreochiton ruber,2012,10,3,31,1.044,6,0,0.01
Boreochiton ruber,2012,11,3,31,0.696,6,0,0.01
Boreochiton ruber,2012,12,3,31,0.348,6,0,0.01
Boreochiton ruber,2013,9,2,32,1.392,6,0,0.01
Boreochiton ruber,2013,10,2,32,1.044,6,0,0.01
Boreochiton ruber,2013,11,2,32,0.696,6,0,0.01
Boreochiton ruber,2013,12,2,32,0.348,6,0,0.01
Boreochiton ruber,2013,13,2,32,0,6,0,0.01
Boreochiton ruber,2013,14,1,32,-0.348,6,0,0.01
Boreochiton ruber,2014,9,3,33,1.392,6,0,0.01
Boreochiton ruber,2014,10,3,33,1.044,6,0,0.01
Boreochiton ruber,2014,11,3,33,0.696,6,0,0.01
Boreochiton ruber,2014,12,3,33,0.348,6,0,0.01
Boreochiton ruber,2014,13,2,33,0,6,0,0.01
Boreochiton ruber,2014,14,1,33,-0.348,6,0,0.01
Boreochiton ruber,2015,9,2,34,1.392,6,0,0.01
Boreochiton ruber,2015,10,3,34,1.044,6,0,0.01
Boreochiton ruber,2015,11,2,34,0.696,6,0,0.01
Boreochiton ruber,2015,12,2,34,0.348,6,0,0.01
Boreochiton ruber,2016,9,2,35,1.392,6,0,0.01
Boreochiton ruber,2016,10,2,35,1.044,6,0,0.01
Boreochiton ruber,2016,11,2,35,0.696,6,0,0.01
Boreochiton ruber,2016,12,2,35,0.348,6,0,0.01
Boreochiton ruber,2016,13,1,35,0,6,0,0.01
Boreochiton ruber,2017,9,2,36,1.392,6,0,0.01
Boreochiton ruber,2017,10,2,36,1.044,6,0,0.01
Boreochiton ruber,2017,11,2,36,0.696,6,0,0.01
Boreochiton ruber,2017,12,2,36,0.348,6,0,0.01
Boreochiton ruber,2017,13,2,36,0,6,0,0.01
Boreochiton ruber,2019,9,3,38,1.392,6,0,0.01
Boreochiton ruber,2019,10,3,38,1.044,6,0,0.01
Boreochiton ruber,2019,11,3,38,0.696,6,0,0.01
Boreochiton ruber,2019,12,3,38,0.348,6,0,0.01
Boreochiton ruber,2019,13,1,38,0,6,0,0.01
Boreochiton ruber,2019,14,1,38,-0.348,6,0,0.01
Boreochiton ruber,2020,9,3,39,1.392,6,0,0.01
Boreochiton ruber,2020,10,3,39,1.044,6,0,0.01
Boreochiton ruber,2020,11,3,39,0.696,6,0,0.01
Boreochiton ruber,2020,12,2,39,0.348,6,0,0.01
Boreochiton ruber,2020,13,2,39,0,6,0,0.01
Boreochiton ruber,2021,9,3,40,1.392,6,0,0.01
Boreochiton ruber,2021,10,3,40,1.044,6,0,0.01
Boreochiton ruber,2021,11,3,40,0.696,6,0,0.01
Boreochiton ruber,2021,12,3,40,0.348,6,0,0.01
Boreochiton ruber,2021,13,3,40,0,6,0,0.01
Boreochiton ruber,2022,9,2,41,1.392,6,0,0.01
Boreochiton ruber,2022,10,2,41,1.044,6,0,0.01
Boreochiton ruber,2022,11,2,41,0.696,6,0,0.01
Boreochiton ruber,2022,12,2,41,0.348,6,0,0.01
Boreochiton ruber,2022,13,2,41,0,6,0,0.01
Boreochiton ruber,2023,9,3,42,1.392,6,0,0.01
Boreochiton ruber,2023,10,3,42,1.044,6,0,0.01
Boreochiton ruber,2023,11,3,42,0.696,6,0,0.01
Boreochiton ruber,2023,12,3,42,0.348,6,0,0.01
Boreochiton ruber,2023,13,3,42,0,6,0,0.01
Boreochiton ruber,2023,14,1,42,-0.348,6,0,0.01
Cancer borealis,1982,7,7,1,2.088,10,0,0.01
Cancer borealis,1982,8,7,1,1.7399999999999998,10,0,0.01
Cancer borealis,1982,9,7,1,1.392,10,0,0.01
Cancer borealis,1982,10,7,1,1.044,10,0,0.01
Cancer borealis,1982,11,7,1,0.696,10,0,0.01
Cancer borealis,1982,12,7,1,0.348,10,0,0.01
Cancer borealis,1982,13,7,1,0,10,14.285714285714286,14.285714285714286
Cancer borealis,1982,14,4,1,-0.348,10,0,0.01
Cancer borealis,1983,7,7,2,2.088,10,0,0.01
Cancer borealis,1983,8,7,2,1.7399999999999998,10,0,0.01
Cancer borealis,1983,9,7,2,1.392,10,0,0.01
Cancer borealis,1983,10,7,2,1.044,10,0,0.01
Cancer borealis,1983,11,7,2,0.696,10,0,0.01
Cancer borealis,1983,12,6,2,0.348,10,0,0.01
Cancer borealis,1983,13,1,2,0,10,0,0.01
Cancer borealis,1984,7,6,3,2.088,10,0,0.01
Cancer borealis,1984,8,6,3,1.7399999999999998,10,0,0.01
Cancer borealis,1984,9,6,3,1.392,10,0,0.01
Cancer borealis,1984,10,6,3,1.044,10,0,0.01
Cancer borealis,1984,11,6,3,0.696,10,0,0.01
Cancer borealis,1984,12,6,3,0.348,10,0,0.01
Cancer borealis,1984,13,5,3,0,10,0,0.01
Cancer borealis,1985,7,1,4,2.088,10,0,0.01
Cancer borealis,1985,8,1,4,1.7399999999999998,10,0,0.01
Cancer borealis,1985,9,5,4,1.392,10,0,0.01
Cancer borealis,1985,10,1,4,1.044,10,0,0.01
Cancer borealis,1985,11,1,4,0.696,10,0,0.01
Cancer borealis,1985,12,3,4,0.348,10,0,0.01
Cancer borealis,1985,13,1,4,0,10,0,0.01
Cancer borealis,1986,7,7,5,2.088,10,0,0.01
Cancer borealis,1986,8,7,5,1.7399999999999998,10,0,0.01
Cancer borealis,1986,9,6,5,1.392,10,0,0.01
Cancer borealis,1986,10,7,5,1.044,10,0,0.01
Cancer borealis,1986,11,6,5,0.696,10,0,0.01
Cancer borealis,1986,12,6,5,0.348,10,0,0.01
Cancer borealis,1986,13,4,5,0,10,0,0.01
Cancer borealis,1987,7,7,6,2.088,10,0,0.01
Cancer borealis,1987,8,7,6,1.7399999999999998,10,0,0.01
Cancer borealis,1987,9,7,6,1.392,10,0,0.01
Cancer borealis,1987,10,7,6,1.044,10,0,0.01
Cancer borealis,1987,11,7,6,0.696,10,0,0.01
Cancer borealis,1987,12,7,6,0.348,10,0,0.01
Cancer borealis,1987,13,7,6,0,10,0,0.01
Cancer borealis,1987,14,4,6,-0.348,10,0,0.01
Cancer borealis,1988,7,7,7,2.088,10,0,0.01
Cancer borealis,1988,8,7,7,1.7399999999999998,10,0,0.01
Cancer borealis,1988,9,7,7,1.392,10,0,0.01
Cancer borealis,1988,10,7,7,1.044,10,0,0.01
Cancer borealis,1988,11,7,7,0.696,10,0,0.01
Cancer borealis,1988,12,7,7,0.348,10,0,0.01
Cancer borealis,1988,13,5,7,0,10,0,0.01
Cancer borealis,1988,14,2,7,-0.348,10,0,0.01
Cancer borealis,1989,7,7,8,2.088,10,0,0.01
Cancer borealis,1989,8,7,8,1.7399999999999998,10,0,0.01
Cancer borealis,1989,9,7,8,1.392,10,0,0.01
Cancer borealis,1989,10,7,8,1.044,10,0,0.01
Cancer borealis,1989,11,7,8,0.696,10,0,0.01
Cancer borealis,1989,12,6,8,0.348,10,0,0.01
Cancer borealis,1989,13,4,8,0,10,0,0.01
Cancer borealis,1990,7,7,9,2.088,10,0,0.01
