year,transect,level,replicate,both_taken
2003,20,11,2,both
2003,20,11,3,both
2003,20,12,1,both
2003,20,12,2,both
2003,20,12,3,both
2003,22,0,1,both
2003,22,0,2,both
2003,22,0,3,both
2003,22,1,1,both
2003,22,1,2,both
2003,22,1,3,both
2003,22,2,1,both
2003,22,2,2,both
2003,22,2,3,both
2003,22,3,1,both
2003,22,3,2,both
2003,22,3,3,both
2003,22,4,1,both
2003,22,4,2,both
2003,22,4,3,both
2003,22,5,1,both
2003,22,5,2,both
2003,22,5,3,both
2003,22,6,1,both
2003,22,6,2,both
2003,22,6,3,both
2003,22,7,1,both
2003,22,7,2,both
2003,22,7,3,both
2003,22,8,1,both
2003,22,8,2,both
2003,22,8,3,both
2003,22,9,1,both
2003,22,9,2,both
2003,22,9,3,both
2003,22,10,1,both
2003,22,10,2,both
2003,22,10,3,both
2003,22,11,1,both
2003,22,11,2,both
2003,22,11,3,both
2003,22,12,1,both
2003,22,12,2,both
2003,22,12,3,both
2003,22,13,1,both
2003,22,13,2,both
2003,22,13,3,both
2003,22,14,1,both
2003,22,14,2,both
2003,26,0,1,both
2003,26,0,2,both
2003,26,0,3,both
2003,26,1,1,both
2003,26,1,2,both
2003,26,1,3,both
2003,26,2,1,both
2003,26,2,2,both
2003,26,2,3,both
2003,26,3,1,both
2003,26,3,2,both
2003,26,3,3,both
2003,26,4,1,both
2003,26,4,2,both
2003,26,4,3,both
2003,26,5,1,both
2003,26,5,2,both
2003,26,5,3,both
2003,26,6,1,both
2003,26,6,2,both
2003,26,6,3,both
2003,26,7,1,both
2003,26,7,2,both
2003,26,7,3,both
2003,26,8,1,both
2003,26,8,2,both
2003,26,8,3,both
2003,26,9,1,both
2003,26,9,2,both
2003,26,9,3,both
2003,26,10,1,both
2003,26,10,2,both
2003,26,10,3,both
2003,26,11,1,both
2003,26,11,2,both
2003,26,11,3,both
2003,26,12,1,both
2003,26,12,2,both
2003,26,12,3,both
2003,26,13,1,both
2003,26,13,2,both
2003,26,13,3,both
2004,2,0,1,both
2004,2,0,2,both
2004,2,0,3,both
2004,2,1,1,both
2004,2,1,2,both
2004,2,1,3,both
2004,2,2,1,both
2004,2,2,2,both
2004,2,2,3,both
2004,2,3,1,both
2004,2,3,2,both
2004,2,3,3,both
2004,2,4,1,both
2004,2,4,2,both
2004,2,4,3,both
2004,2,5,1,both
2004,2,5,2,both
2004,2,5,3,both
2004,2,6,1,both
2004,2,6,2,both
2004,2,6,3,both
2004,2,7,1,both
2004,2,7,2,both
2004,2,7,3,both
2004,2,8,1,both
2004,2,8,2,both
2004,2,8,3,both
2004,2,9,1,both
2004,2,9,2,both
2004,2,9,3,both
2004,2,10,1,both
2004,2,10,2,both
2004,2,10,3,both
2004,2,11,1,both
2004,2,11,2,both
2004,2,11,3,both
2004,2,12,1,both
2004,2,12,2,both
2004,2,12,3,both
2004,5,0,1,both
2004,5,0,2,both
2004,5,0,3,both
2004,5,1,1,both
2004,5,1,2,both
2004,5,1,3,both
2004,5,2,1,both
2004,5,2,2,both
2004,5,2,3,both
2004,5,3,1,both
2004,5,3,2,both
2004,5,3,3,both
2004,5,4,1,both
2004,5,4,2,both
2004,5,4,3,both
2004,5,5,1,both
2004,5,5,2,both
2004,5,5,3,both
2004,5,6,1,both
2004,5,6,2,both
2004,5,6,3,both
2004,5,7,1,both
2004,5,7,2,both
2004,5,7,3,both
2004,5,8,1,both
2004,5,8,2,both
2004,5,8,3,both
2004,5,9,1,both
2004,5,9,2,both
2004,5,9,3,both
2004,5,10,1,both
2004,5,10,2,both
2004,5,10,3,both
2004,5,11,1,both
2004,5,11,2,both
2004,5,11,3,both
2004,5,12,1,both
2004,5,12,2,both
2004,5,12,3,both
2004,5,13,1,both
2004,5,13,2,both
2004,5,13,3,both
2004,5,14,1,both
2004,5,14,2,both
2004,5,14,3,both
2004,15,0,1,both
2004,15,0,2,both
2004,15,0,3,both
2004,15,1,1,both
2004,15,1,2,both
2004,15,1,3,both
2004,15,2,1,both
2004,15,2,2,both
2004,15,2,3,both
2004,15,3,1,both
2004,15,3,2,both
2004,15,3,3,both
2004,15,4,1,both
2004,15,4,2,both
2004,15,4,3,both
2004,15,5,1,both
2004,15,5,2,both
2004,15,5,3,both
2004,15,6,1,both
2004,15,6,2,both
2004,15,6,3,both
2004,15,7,1,both
2004,15,7,2,both
2004,15,7,3,both
2004,15,8,1,both
2004,15,8,2,both
2004,15,8,3,both
2004,15,9,1,both
2004,15,9,2,both
2004,15,9,3,both
2004,15,10,1,both
2004,15,10,2,both
2004,15,10,3,both
2004,15,11,1,both
2004,15,11,2,both
2004,15,11,3,both
2004,15,12,1,both
2004,15,12,2,both
2004,15,12,3,both
2004,15,13,1,both
2004,15,13,2,both
2004,15,13,3,both
2004,15,14,1,both
2004,15,14,2,both
2004,15,14,3,both
2004,15,15,1,both
2004,15,15,2,both
2004,15,15,3,both
2004,20,0,1,both
2004,20,0,2,both
2004,20,0,3,both
2004,20,1,1,both
2004,20,1,2,both
2004,20,1,3,both
2004,20,2,1,both
2004,20,2,2,both
2004,20,2,3,both
2004,20,3,1,both
2004,20,3,2,both
2004,20,3,3,both
2004,20,4,1,both
2004,20,4,2,both
2004,20,4,3,both
2004,20,5,1,both
2004,20,5,2,both
2004,20,5,3,both
2004,20,6,1,both
2004,20,6,2,both
2004,20,6,3,both
2004,20,7,1,both
2004,20,7,2,both
2004,20,7,3,both
2004,20,8,1,both
2004,20,8,2,both
2004,20,8,3,both
2004,20,9,1,both
2004,20,9,2,both
2004,20,9,3,both
2004,20,10,1,both
2004,20,10,2,both
2004,20,10,3,both
2004,20,11,1,both
2004,20,11,2,both
2004,20,11,3,both
2004,20,12,1,both
2004,20,12,2,both
2004,20,12,3,both
2004,20,13,1,both
2004,20,13,2,both
2004,20,13,3,both
2004,20,14,1,both
2004,20,14,2,both
2004,20,14,3,both
2004,20,15,1,both
2004,20,15,2,both
2004,22,0,1,both
2004,22,0,2,both
2004,22,0,3,both
2004,22,1,1,both
2004,22,1,2,both
2004,22,1,3,both
2004,22,2,1,both
2004,22,2,2,both
2004,22,2,3,both
2004,22,3,1,both
2004,22,3,2,both
2004,22,3,3,both
2004,22,4,1,both
2004,22,4,2,both
2004,22,4,3,both
2004,22,5,1,both
2004,22,5,2,both
2004,22,5,3,both
2004,22,6,1,both
2004,22,6,2,both
2004,22,6,3,both
2004,22,7,1,both
2004,22,7,2,both
2004,22,7,3,both
2004,22,8,1,both
2004,22,8,2,both
2004,22,8,3,both
2004,22,9,1,both
2004,22,9,2,both
2004,22,9,3,both
2004,22,10,1,both
2004,22,10,2,both
2004,22,10,3,both
2004,22,11,1,both
2004,22,11,2,both
2004,22,11,3,both
2004,22,12,1,both
2004,22,12,2,both
2004,22,12,3,both
2004,22,13,1,both
2004,22,13,2,both
2004,22,13,3,both
2004,22,14,1,both
2004,22,14,2,both
2004,22,14,3,both
2004,26,0,1,both
2004,26,0,2,both
2004,26,0,3,both
2004,26,1,1,both
2004,26,1,2,both
2004,26,1,3,both
2004,26,2,1,both
2004,26,2,2,both
2004,26,2,3,both
2004,26,3,1,both
2004,26,3,2,both
2004,26,3,3,both
2004,26,4,1,both
2004,26,4,2,both
2004,26,4,3,both
2004,26,5,1,both
2004,26,5,2,both
2004,26,5,3,both
2004,26,6,1,both
2004,26,6,2,both
2004,26,6,3,both
2004,26,7,1,both
2004,26,7,2,both
2004,26,7,3,both
2004,26,8,1,both
2004,26,8,2,both
2004,26,8,3,both
2004,26,9,1,both
2004,26,9,2,both
2004,26,9,3,both
2004,26,10,1,both
2004,26,10,2,both
2004,26,10,3,both
2004,26,11,1,both
2004,26,11,2,both
2004,26,11,3,both
2004,26,12,1,both
2004,26,12,2,both
2004,26,12,3,both
2004,26,13,1,both
2004,26,13,2,both
2004,26,13,3,both
2004,26,14,1,both
2004,26,14,2,both
2004,26,14,3,both
2004,26,15,1,both
2004,26,15,2,both
2004,26,15,3,both
2004,26,16,1,both
2004,26,16,2,both
2004,26,16,3,both
2004,26,17,1,both
2004,26,17,2,both
2004,26,17,3,both
2004,26,18,1,both
2004,26,18,2,both
2004,26,18,3,both
2004,26,19,1,both
2004,26,19,2,both
2004,26,19,3,both
2005,5,0,1,both
2005,5,0,2,both
2005,5,0,3,both
2005,5,1,1,both
2005,5,1,2,both
2005,5,1,3,both
2005,5,2,1,both
2005,5,2,2,both
2005,5,2,3,both
2005,5,3,1,both
2005,5,3,2,both
2005,5,3,3,both
2005,5,4,1,both
2005,5,4,2,both
2005,5,4,3,both
2005,5,5,1,both
2005,5,5,2,both
2005,5,5,3,both
2005,5,6,1,both
2005,5,6,2,both
2005,5,6,3,both
2005,5,7,1,both
2005,5,7,2,both
2005,5,7,3,both
2005,5,8,1,both
2005,5,8,2,both
2005,5,8,3,both
2005,5,9,1,both
2005,5,9,2,both
2005,5,9,3,both
2005,5,10,1,both
2005,5,10,2,both
2005,5,10,3,both
2005,5,11,1,both
2005,5,11,2,both
2005,5,11,3,both
2005,5,12,1,both
2005,5,12,2,both
2005,5,12,3,both
2005,5,13,1,both
2005,5,13,2,both
2005,5,13,3,both
2005,7,0,1,both
2005,7,0,2,both
2005,7,0,3,both
2005,7,1,1,both
2005,7,1,2,both
2005,7,1,3,both
2005,7,2,1,both
2005,7,2,2,both
2005,7,2,3,both
2005,7,3,1,both
2005,7,3,2,both
2005,7,3,3,both
2005,7,4,1,both
2005,7,4,2,both
2005,7,4,3,both
2005,7,5,1,both
2005,7,5,2,both
2005,7,5,3,both
2005,7,6,1,both
2005,7,6,2,both
2005,7,6,3,both
2005,7,7,1,both
2005,7,7,2,both
2005,7,7,3,both
2005,7,8,1,both
2005,7,8,2,both
2005,7,8,3,both
2005,7,9,1,both
2005,7,9,2,both
2005,7,9,3,both
2005,7,10,1,both
2005,7,10,2,both
2005,7,10,3,both
2005,7,11,1,both
2005,7,11,2,both
2005,7,11,3,both
2005,7,12,1,both
2005,7,12,2,both
2005,7,12,3,both
2005,7,13,1,both
2005,7,13,2,both
2005,7,13,3,both
2005,15,0,1,both
2005,15,0,2,both
2005,15,0,3,both
2005,15,1,1,both
2005,15,1,2,both
2005,15,1,3,both
2005,15,2,1,both
2005,15,2,2,both
2005,15,2,3,both
2005,15,3,1,both
2005,15,3,2,both
2005,15,3,3,both
2005,15,4,1,both
2005,15,4,2,both
2005,15,4,3,both
2005,15,5,1,both
2005,15,5,2,both
2005,15,5,3,both
2005,15,6,1,both
2005,15,6,2,both
2005,15,6,3,both
2005,15,7,1,both
2005,15,7,2,both
2005,15,7,3,both
2005,15,8,1,both
2005,15,8,2,both
2005,15,8,3,both
2005,15,9,1,both
2005,15,9,2,both
2005,15,9,3,both
2005,15,10,1,both
2005,15,10,2,both
2005,15,10,3,both
2005,15,11,1,both
2005,15,11,2,both
2005,15,11,3,both
2005,15,12,1,both
2005,15,12,2,both
2005,15,12,3,both
2005,20,0,1,both
2005,20,0,2,both
2005,20,0,3,both
2005,20,1,1,both
2005,20,1,2,both
2005,20,1,3,both
2005,20,2,1,both
2005,20,2,2,both
2005,20,2,3,both
2005,20,3,1,both
2005,20,3,2,both
2005,20,3,3,both
2005,20,4,1,both
2005,20,4,2,both
2005,20,4,3,both
2005,20,5,1,both
2005,20,5,2,both
2005,20,5,3,both
2005,20,6,1,both
2005,20,6,2,both
2005,20,6,3,both
2005,20,7,1,both
2005,20,7,2,both
2005,20,7,3,both
2005,20,8,1,both
2005,20,8,2,both
2005,20,8,3,both
2005,20,9,1,both
2005,20,9,2,both
2005,20,9,3,both
2005,20,10,1,both
2005,20,10,2,both
2005,20,10,3,both
2005,20,11,1,both
2005,20,11,2,both
2005,20,11,3,both
2006,5,0,1,both
2006,5,0,2,both
2006,5,0,3,both
2006,5,1,1,both
2006,5,1,2,both
2006,5,1,3,both
2006,5,2,1,both
2006,5,2,2,both
2006,5,2,3,both
2006,5,3,1,both
2006,5,3,2,both
2006,5,3,3,both
2006,5,4,1,both
2006,5,4,2,both
2006,5,4,3,both
2006,5,5,1,both
2006,5,5,2,both
2006,5,5,3,both
2006,5,6,1,both
2006,5,6,2,both
2006,5,6,3,both
2006,5,7,1,both
2006,5,7,2,both
2006,5,7,3,both
2006,5,8,1,both
2006,5,8,2,both
2006,5,8,3,both
2006,5,9,1,both
2006,5,9,2,both
2006,5,9,3,both
2006,5,10,1,both
2006,5,10,2,both
2006,5,10,3,both
2006,5,11,1,both
2006,5,11,2,both
2006,5,11,3,both
2006,5,12,1,both
2006,5,12,2,both
2006,5,12,3,both
2006,5,13,1,both
2006,5,13,2,both
2006,5,13,3,both
2006,7,0,1,both
2006,7,0,2,both
2006,7,0,3,both
2006,7,1,1,both
2006,7,1,2,both
2006,7,1,3,both
2006,7,2,1,both
2006,7,2,2,both
2006,7,2,3,both
2006,7,3,1,both
2006,7,3,2,both
2006,7,3,3,both
2006,7,4,1,both
2006,7,4,2,both
2006,7,4,3,both
2006,7,5,1,both
2006,7,5,2,both
2006,7,5,3,both
2006,7,6,1,both
2006,7,6,2,both
2006,7,6,3,both
2006,7,7,1,both
2006,7,7,2,both
2006,7,7,3,both
2006,7,8,1,both
2006,7,8,2,both
2006,7,8,3,both
2006,7,9,1,both
2006,7,9,2,both
2006,7,9,3,both
2006,7,10,1,both
2006,7,10,2,both
2006,7,11,1,both
2006,7,11,2,both
2006,7,11,3,both
2006,7,12,1,both
2006,7,12,2,both
2006,7,12,3,both
2006,20,0,1,both
2006,20,0,2,both
2006,20,0,3,both
2006,20,1,1,both
2006,20,1,2,both
2006,20,1,3,both
2006,20,2,1,both
2006,20,2,2,both
2006,20,2,3,both
2006,20,3,1,both
2006,20,3,2,both
2006,20,3,3,both
2006,20,4,1,both
2006,20,4,2,both
2006,20,4,3,both
2006,20,5,1,both
2006,20,5,2,both
2006,20,5,3,both
2006,20,6,1,both
2006,20,6,2,both
2006,20,6,3,both
2006,20,7,1,both
2006,20,7,2,both
2006,20,7,3,both
2006,20,8,1,both
2006,20,8,2,both
2006,20,8,3,both
2006,20,9,1,both
2006,20,9,2,both
2006,20,9,3,both
2006,20,10,1,both
2006,20,10,2,both
2006,20,10,3,both
2006,20,11,1,both
2006,20,11,2,both
2006,20,11,3,both
2006,20,12,1,both
2006,20,12,2,both
2006,20,12,3,both
2006,22,0,1,both
2006,22,0,2,both
2006,22,0,3,both
2006,22,1,1,both
2006,22,1,2,both
2006,22,1,3,both
2006,22,2,1,both
2006,22,2,2,both
2006,22,2,3,both
2006,22,3,1,both
2006,22,3,2,both
2006,22,3,3,both
2006,22,4,1,both
2006,22,4,2,both
2006,22,4,3,both
2006,22,5,1,both
2006,22,5,2,both
2006,22,5,3,both
2006,22,6,1,both
2006,22,6,2,both
2006,22,6,3,both
2006,22,7,1,both
2006,22,7,2,both
2006,22,7,3,both
2006,22,8,1,both
2006,22,8,2,both
2006,22,8,3,both
2006,22,9,1,both
2006,22,9,2,both
2006,22,9,3,both
2006,22,10,1,both
2006,22,10,2,both
2006,22,10,3,both
2006,22,11,1,both
2006,22,11,2,both
2006,22,11,3,both
2006,22,12,1,both
2006,22,12,2,both
2006,22,12,3,both
2006,22,13,1,both
2006,22,13,2,both
2006,22,13,3,both
2006,26,1,1,both
2006,26,1,2,both
2006,26,1,3,both
2006,26,2,1,both
2006,26,2,2,both
2006,26,2,3,both
2006,26,3,1,both
2006,26,3,2,both
2006,26,3,3,both
2006,26,4,1,both
2006,26,4,2,both
2006,26,4,3,both
2006,26,5,1,both
2006,26,5,2,both
2006,26,5,3,both
2006,26,6,1,both
2006,26,6,2,both
2006,26,6,3,both
2006,26,7,1,both
2006,26,7,2,both
2006,26,7,3,both
2006,26,8,1,both
2006,26,8,2,both
2006,26,8,3,both
2006,26,9,1,both
2006,26,9,2,both
2006,26,9,3,both
2006,26,10,1,both
2006,26,10,2,both
2006,26,10,3,both
2006,26,11,1,both
2006,26,11,2,both
2006,26,11,3,both
2006,26,12,1,both
2006,26,12,2,both
2006,26,12,3,both
2006,26,13,1,both
2006,26,13,2,both
2006,26,13,3,both
2006,28,0,1,both
2006,28,0,2,both
2006,28,0,3,both
2006,28,1,1,both
2006,28,1,2,both
2006,28,1,3,both
2006,28,2,1,both
2006,28,2,2,both
2006,28,2,3,both
2006,28,3,1,both
2006,28,3,2,both
2006,28,3,3,both
2006,28,4,1,both
2006,28,4,2,both
2006,28,4,3,both
2006,28,5,1,both
2006,28,5,2,both
2006,28,5,3,both
2006,28,6,1,both
2006,28,6,2,both
2006,28,6,3,both
2006,28,7,1,both
2006,28,7,2,both
2006,28,7,3,both
2006,28,8,1,both
2006,28,8,2,both
2006,28,8,3,both
2006,28,9,1,both
2006,28,9,2,both
2006,28,9,3,both
2006,28,10,1,both
2006,28,10,2,both
2006,28,10,3,both
2006,28,11,1,both
2006,28,11,2,both
2008,15,0,1,both
2008,15,0,2,both
2008,15,0,3,both
2008,15,1,1,both
2008,15,1,2,both
2008,15,1,3,both
2008,15,2,1,both
2008,15,2,2,both
2008,15,2,3,both
2008,15,3,1,both
2008,15,3,2,both
2008,15,3,3,both
2008,15,4,1,both
2008,15,4,2,both
2008,15,4,3,both
2008,15,5,1,both
2008,15,5,2,both
2008,15,5,3,both
2008,15,6,1,both
2008,15,6,2,both
2008,15,6,3,both
2008,15,7,1,both
2008,15,7,2,both
2008,15,7,3,both
2008,15,8,1,both
2008,15,8,2,both
2008,15,8,3,both
2008,15,9,1,both
2008,15,9,2,both
2008,15,9,3,both
2008,15,10,1,both
2008,15,10,2,both
2008,15,10,3,both
2008,15,11,1,both
2008,15,11,2,both
2008,15,11,3,both
2009,5,0,1,both
2009,5,0,2,both
2009,5,0,3,both
2009,5,1,1,both
2009,5,1,2,both
2009,5,1,3,both
2009,5,2,1,both
2009,5,2,2,both
2009,5,2,3,both
2009,5,3,1,both
2009,5,3,2,both
2009,5,3,3,both
2009,5,4,1,both
2009,5,4,2,both
2009,5,4,3,both
2009,5,5,1,both
2009,5,5,2,both
2009,5,5,3,both
2009,5,6,1,both
2009,5,6,2,both
2009,5,6,3,both
2009,5,7,1,both
2009,5,7,2,both
2009,5,7,3,both
2009,5,8,1,both
2009,5,8,2,both
2009,5,8,3,both
2009,5,9,1,both
2009,5,10,1,both
2009,5,11,1,both
2009,5,11,2,both
2009,5,12,1,both
2009,5,12,2,both
2009,15,0,1,both
2009,15,0,2,both
2009,15,0,3,both
2009,15,1,1,both
2009,15,1,2,both
2009,15,1,3,both
2009,15,2,1,both
2009,15,2,2,both
2009,15,2,3,both
2009,15,3,1,both
2009,15,3,2,both
2009,15,3,3,both
2009,15,4,1,both
2009,15,4,2,both
2009,15,4,3,both
2009,15,5,1,both
2009,15,5,2,both
2009,15,5,3,both
2009,15,6,1,both
2009,15,6,2,both
2009,15,6,3,both
2009,15,7,1,both
2009,15,7,2,both
2009,15,7,3,both
2009,15,8,1,both
2009,15,8,2,both
2009,15,8,3,both
2009,15,9,1,both
2009,15,9,2,both
2009,15,9,3,both
2009,15,10,1,both
2009,15,10,2,both
2009,15,10,3,both
2009,15,11,1,both
2009,15,11,2,both
2009,15,11,3,both
2009,15,12,1,both
2009,15,12,2,both
2009,15,12,3,both
2009,20,0,1,both
2009,20,0,2,both
2009,20,0,3,both
2009,20,1,1,both
2009,20,1,2,both
2009,20,1,3,both
2009,20,2,1,both
2009,20,2,2,both
2009,20,2,3,both
2009,20,3,1,both
2009,20,3,2,both
2009,20,3,3,both
2009,20,4,1,both
2009,20,4,2,both
2009,20,4,3,both
2009,20,5,1,both
2009,20,5,2,both
2009,20,5,3,both
2009,20,6,1,both
2009,20,6,2,both
2009,20,6,3,both
2009,20,7,1,both
2009,20,7,2,both
2009,20,7,3,both
2009,20,8,1,both
2009,20,8,2,both
2009,20,8,3,both
2009,20,9,1,both
2009,20,9,2,both
2009,20,9,3,both
2009,20,10,1,both
2009,20,10,2,both
2009,20,10,3,both
2009,20,11,1,both
2009,20,11,2,both
2009,20,11,3,both
2009,22,0,1,both
2009,22,0,2,both
2009,22,0,3,both
2009,22,1,1,both
2009,22,1,2,both
2009,22,1,3,both
2009,22,2,1,both
2009,22,2,2,both
2009,22,2,3,both
2009,22,3,1,both
2009,22,3,2,both
2009,22,3,3,both
2009,22,4,1,both
2009,22,4,2,both
2009,22,4,3,both
2009,22,5,1,both
2009,22,5,2,both
2009,22,5,3,both
2009,22,6,1,both
2009,22,6,2,both
2009,22,6,3,both
2009,22,7,1,both
2009,22,7,2,both
2009,22,7,3,both
2009,22,8,1,both
2009,22,8,2,both
2009,22,8,3,both
2009,22,9,1,both
2009,22,9,2,both
2009,22,9,3,both
2009,22,10,1,both
2009,22,10,2,both
2009,22,10,3,both
2009,22,11,1,both
2009,22,11,2,both
2009,22,11,3,both
2009,22,12,1,both
2009,22,12,2,both
2009,26,0,1,both
2009,26,1,1,both
2009,26,1,2,both
2009,26,1,3,both
2009,26,2,1,both
2009,26,2,2,both
2009,26,2,3,both
2009,26,3,1,both
2009,26,3,2,both
2009,26,3,3,both
2009,26,4,1,both
2009,26,4,2,both
2009,26,4,3,both
2009,26,5,1,both
2009,26,5,2,both
2009,26,5,3,both
2009,26,6,1,both
2009,26,6,2,both
2009,26,6,3,both
2009,26,7,1,both
2009,26,7,2,both
2009,26,7,3,both
2009,26,8,1,both
2009,26,8,2,both
2009,26,8,3,both
2009,26,9,1,both
2009,26,9,2,both
2009,26,9,3,both
2009,26,10,1,both
2009,26,10,2,both
2009,26,10,3,both
2009,26,11,1,both
2009,26,12,1,both
2009,26,12,2,both
2009,26,12,3,both
2009,26,13,1,both
2009,26,13,2,both
2009,26,13,3,both
2009,28,0,1,both
2009,28,0,2,both
2009,28,0,3,both
2009,28,1,1,both
2009,28,1,2,both
2009,28,1,3,both
2009,28,2,1,both
2009,28,2,2,both
2009,28,2,3,both
2009,28,3,1,both
2009,28,3,2,both
2009,28,3,3,both
2009,28,4,1,both
2009,28,4,2,both
2009,28,4,3,both
2009,28,5,1,both
2009,28,5,2,both
2009,28,5,3,both
2009,28,6,1,both
2009,28,6,2,both
2009,28,6,3,both
2009,28,7,1,both
2009,28,7,2,both
2009,28,7,3,both
2009,28,8,1,both
2009,28,8,2,both
2009,28,8,3,both
2009,28,9,1,both
2009,28,9,2,both
2009,28,9,3,both
2009,28,10,1,both
2009,28,10,2,both
2009,28,10,3,both
2009,28,11,1,both
2009,28,11,2,both
2009,28,11,3,both
2010,5,0,2,both
2010,5,0,3,both
2010,5,1,1,both
2010,5,1,2,both
2010,5,1,3,both
2010,5,2,1,both
2010,5,2,2,both
2010,5,2,3,both
2010,5,3,1,both
2010,5,3,2,both
2010,5,3,3,both
2010,5,4,1,both
2010,5,4,2,both
2010,5,4,3,both
2010,5,5,1,both
2010,5,5,2,both
2010,5,5,3,both
2010,5,6,1,both
2010,5,6,2,both
2010,5,6,3,both
2010,5,7,1,both
2010,5,7,2,both
2010,5,7,3,both
2010,5,8,1,both
2010,5,8,2,both
2010,5,8,3,both
2010,5,9,1,both
2010,5,9,2,both
2010,5,9,3,both
2010,5,10,1,both
2010,5,10,2,both
2010,5,10,3,both
2010,5,11,1,both
2010,5,11,2,both
2010,5,11,3,both
2010,5,12,1,both
2010,5,12,2,both
2010,5,12,3,both
2010,5,13,1,both
2010,5,13,2,both
2010,5,13,3,both
2010,5,14,1,both
2010,5,14,2,both
2010,5,14,3,both
2010,15,0,1,both
2010,15,0,2,both
2010,15,0,3,both
2010,15,1,1,both
2010,15,1,2,both
2010,15,1,3,both
2010,15,2,1,both
2010,15,2,2,both
2010,15,2,3,both
2010,15,3,1,both
2010,15,3,2,both
2010,15,3,3,both
2010,15,4,1,both
2010,15,4,2,both
2010,15,4,3,both
2010,15,5,1,both
2010,15,5,2,both
2010,15,5,3,both
2010,15,6,1,both
2010,15,6,2,both
2010,15,6,3,both
2010,15,7,1,both
2010,15,7,2,both
2010,15,7,3,both
2010,15,8,1,both
2010,15,8,2,both
2010,15,8,3,both
2010,15,9,1,both
2010,15,9,2,both
2010,15,9,3,both
2010,15,10,1,both
2010,15,10,2,both
2010,15,10,3,both
2010,15,11,2,both
2010,15,12,1,both
2010,15,12,2,both
2010,15,12,3,both
2010,28,0,1,both
2010,28,0,2,both
2010,28,1,1,both
2010,28,1,3,both
2010,28,2,1,both
2010,28,2,3,both
2010,28,3,1,both
2010,28,3,2,both
2010,28,3,3,both
2010,28,4,1,both
2010,28,4,2,both
2010,28,4,3,both
2010,28,5,1,both
2010,28,5,2,both
2010,28,5,3,both
2010,28,6,1,both
2010,28,6,2,both
2010,28,6,3,both
2010,28,7,1,both
2010,28,7,2,both
2010,28,7,3,both
2010,28,8,1,both
2010,28,8,2,both
2010,28,8,3,both
2010,28,9,1,both
2010,28,9,2,both
2010,28,9,3,both
2010,28,10,1,both
2010,28,10,2,both
2010,28,11,1,both
2010,28,11,2,both
2010,28,11,3,both
2010,28,12,1,both
2010,28,12,2,both
2010,28,12,3,both
2010,28,13,1,both
2010,28,13,2,both
2010,28,13,3,both
2010,28,14,1,both
2010,28,14,2,both
2010,28,14,3,both
2011,5,0,1,both
2011,5,0,2,both
2011,5,0,3,both
2011,5,1,1,both
2011,5,1,2,both
2011,5,1,3,both
2011,5,2,1,both
2011,5,2,2,both
2011,5,2,3,both
2011,5,3,1,both
2011,5,3,2,both
2011,5,3,3,both
2011,5,4,1,both
2011,5,4,2,both
2011,5,4,3,both
2011,5,5,1,both
2011,5,5,2,both
2011,5,5,3,both
2011,5,6,1,both
2011,5,6,2,both
2011,5,6,3,both
2011,5,7,1,both
2011,5,7,2,both
2011,5,7,3,both
2011,5,8,1,both
2011,5,8,2,both
2011,5,8,3,both
2011,5,9,1,both
2011,5,9,2,both
2011,5,9,3,both
2011,5,10,1,both
2011,5,10,2,both
2011,5,10,3,both
2011,5,11,1,both
2011,5,11,2,both
2011,5,11,3,both
2011,5,12,1,both
2011,7,0,1,both
2011,7,0,2,both
2011,7,1,1,both
2011,7,1,2,both
2011,7,2,1,both
2011,7,2,2,both
2011,7,2,3,both
2011,7,3,1,both
2011,7,3,2,both
2011,7,3,3,both
2011,7,4,1,both
2011,7,4,2,both
2011,7,4,3,both
2011,7,5,1,both
2011,7,5,2,both
2011,7,5,3,both
2011,7,6,1,both
2011,7,6,2,both
2011,7,6,3,both
2011,7,7,1,both
2011,7,7,2,both
2011,7,7,3,both
2011,7,8,1,both
2011,7,8,2,both
2011,7,8,3,both
2011,7,9,1,both
2011,7,9,2,both
2011,7,9,3,both
2011,7,10,1,both
2011,7,10,2,both
2011,7,10,3,both
2011,7,11,1,both
2011,7,11,2,both
2011,7,11,3,both
2011,7,12,2,both
2011,15,0,1,both
2011,15,0,2,both
2011,15,0,3,both
2011,15,1,1,both
2011,15,1,2,both
2011,15,1,3,both
2011,15,2,1,both
2011,15,2,2,both
2011,15,2,3,both
2011,15,3,1,both
2011,15,3,2,both
2011,15,3,3,both
2011,15,4,1,both
2011,15,4,2,both
2011,15,4,3,both
2011,15,5,1,both
2011,15,5,2,both
2011,15,5,3,both
2011,15,6,1,both
2011,15,6,2,both
2011,15,6,3,both
2011,15,7,1,both
2011,15,7,2,both
2011,15,7,3,both
2011,15,8,1,both
2011,15,8,2,both
2011,15,8,3,both
2011,15,9,1,both
2011,15,9,2,both
2011,15,9,3,both
2011,15,10,1,both
2011,15,10,2,both
2011,15,10,3,both
2011,15,11,1,both
2011,15,11,2,both
2011,15,11,3,both
2011,15,12,1,both
2011,15,12,2,both
2011,15,12,3,both
2011,20,0,1,both
2011,20,0,2,both
2011,20,0,3,both
2011,20,1,1,both
2011,20,1,2,both
2011,20,1,3,both
2011,20,2,1,both
2011,20,2,2,both
2011,20,2,3,both
2011,20,3,1,both
2011,20,3,2,both
2011,20,3,3,both
2011,20,4,1,both
